nm	kind_code
Broadcom Corproation	0
Broadcom Europe Limited	0
BROADCOM INC.	0
BROADCOM INCORPORATED	0
Broadcom Innovision Limited	0
Broadcom Israel Research, Ltd.	0
BROADCOM NETWORKS SPAIN, S.L.	0
Broadcom Semiconductors Israel Ltd.	0
BROADCOMM CORPORATION	0
Broaddeep (Beijing) Network Technology Co., Ltd.	0
BROADEASE TECHNOLOGIES CO., LTD.	0
Broadleaf Energy, LLC	0
Broadley Technologies Corporation	0
Broadley-James Corporation	0
Broadline Farrier Solutions, LLC	0
Broadly, Inc.	0
Broadmaster Biotech Corp.	0
BroadMaster Biotech. Corp.	0
Broadnet Invest AG	0
Broadnet Teleservices, LLC	0
Broadnet Teleservices. LLC	0
Broad-Ocean Motor EV Co., Ltd.	0
BroadPak Corporation	0
BROADPHARM	0
Broadridge Customer Communications, LLC	0
Broadridge Financial Solutions, Inc.	0
Broadridge Fluent Solutions, LLC	0
Broadridge Investor Communication Solutions, Inc.	0
Broadridge Output Solutions, Inc.	0
Broadridge Securities Processing Solutions, Inc.	0
Broadsens Corp.	0
BROADSOFT CASABI, LLC	0
BROADSOFT, INC.	0
BroadView Communications, LLC	0
Broadview Networks, Inc.	0
BroadVision, Inc.	0
Broadway Industrial Group Limited	0
Broadway Technology LLC	0
BROADWELL (SHENZHEN) TECHNOLOGY CO., LTD	0
Broadwind Energy, Inc.	0
Broady Health Sciences, LLC	0
BROALUX International Limited	0
Broan-NuTone LLC	0
Broan-NuTone, LLC	0
Broan-NuTune LLC	0
Brobard, LLC	0
Brocade Communicaions Systems, Inc.	0
BROCADE COMMUNICATION SYSTEMS LLC	0
Brocade Communication Systems, Inc.	0
BROCADE COMMUNICATIONS SYSTEM LLC	0
Brocade Communications System, Inc.	0
BROCADE COMMUNICATIONS SYSTEMS INC.	0
Brocade Communications Systems LLC	0
Brocade Communications Systems, Inc	0
Brocade Communications Systems, Inc.	0
BROCADE COMMUNICATIONS SYSTEMS, LLC	0
BROCADE COMMUNICATIONS SYSTEMS, LLC.	0
BROCADE COMMUNICATIONS, INC.	0
Brocere Electronics company limited	0
Brock Lift, LLC	0
Brock Rescue Equipment and Training, LLC	0
Brock University	1
Brock USA	0
Brock USA, LLC	0
Brocker Business Development Group	0
Brockmeyer Computer Systems, Inc.	0
BROCO, INC.	0
BROCOLI CO., LTD.	0
Broda Enterprises Inc.	0
Broda Technologies Co., Ltd.	0
Brodco Concepts, Inc.	0
Broderna Bengtssons Dumpertransport AB	0
BRODGE SEMICONDUCTOR CORPORATION	0
BR¨ªDRENE HARTMANN A/S	0
BROEN A/S	0
BROEN-LAB A/S	0
Broetje Automation GmbH	0
Broetje-Automation GmbH	0
BROGENT TECHNOLOGIES INC.	0
Brokaw Industries, Inc.	0
Brokersavant Inc.	0
BROKK AKTIEBOLAG	0
BROLEX LLC	0
Brolis Semiconductors Ltd.	0
Brome Bird Care Inc.	0
BROMER INC.	0
Bromic Heating Pty. Limited	0
Bromine Compounds Ltd.	0
Bromine Compounds, Ltd.	0
Bromium, Inc.	0
BRON AEROTECH, INC.	0
Bron Elektronik AG	0
Broncus Medical Inc.	0
BRONCUS MEDICAL, INC.	0
Brondolin S.p.A.	0
Bronstein Bronstein Kimmel Technologies Ltd.	0
Bronswerk Heat Transfer B.V.	0
Bronswerk Radiax Technology B.V.	0
Bronto Skylift Oy AB	0
Bronze Fist Design, Inc.	0
Broodle Brands, LLC	0
Brookefield Hunter, Inc.	0
Brookfield Engineering Laboratories, Inc.	0
Brookhaven Sciecne Associates, LLC	0
Brookhaven Science Associates	0
Brookhaven Science Associates, LLC	0
Brookhaven Science Associates, LLC.	0
Brookhaven Sciences Associates, LLC	0
Brooklyn Bridge to Cambodia, Inc.	0
BROOKLYN FITBOXING INTERNATIONAL, S.L.	0
Brooklyn Innovations LLC	0
BROOKLYN QUANTUM WORKS	0
Brooklyn Solar Works	0
Brooklyn Water Enterprises, LLC	0
BROOKMAN TECHNOLOGY, INC.	0
Brooks Automation (Germany) GmbH	0
Brooks Automation Germany GmbH	0
Brooks Automation Germany, GmbH	0
Brooks Automation Inc.	0
Brooks Automation, GmbH	0
Brooks Automation, Inc	0
Brooks Automation, Inc.	0
Brooks Automation. Inc.	0
Brooks Brothers Group, Inc.	0
Brooks CCS GmbH	0
Brooks Engineering International, LLC	0
BROOKS ENGLAND LIMITED	0
Brooks Instrument LLC	0
Brooks Instrument, LLC	0
Brooks Kelly Research, LLC	0
Brooks Kelly Research, LLC.	0
Brooks Rand Inc	0
Brooks Sports, Inc.	0
Brooks Stevens, Inc.	0
Brookshire Tool &amp; Mfg Co., Inc.	0
Brookshire Tool &amp; Mfg. Co., Inc.	0
Brookside Laboratories, Inc.	0
Brookstone Purchasing, Inc.	0
Brookville Equipment Corporation	0
Brose Fahrzeugeile GmbH &amp; Co. KG Wuerzburg	0
Brose Fahrzeugteile GmbH &amp; Co KG, Wuerzburg	0
Brose Fahrzeugteile GmbH &amp; Co Kommanditgesellschaft, Coburg	0
Brose Fahrzeugteile GmbH &amp; Co.	0
Brose Fahrzeugteile GmbH &amp; Co. KG	0
Brose Fahrzeugteile GmbH &amp; Co. KG Coburg	0
Brose Fahrzeugteile GmbH &amp; Co. KG Hallstadt	0
Brose Fahrzeugteile GMBH &amp; Co. KG, Bamberg	0
Brose Fahrzeugteile GmbH &amp; Co. KG, Coburg	0
Brose Fahrzeugteile GmbH &amp; Co. KG, Hallstadt	0
Brose Fahrzeugteile GmbH &amp; Co. KG, Wuerzburg	0
Brose Fahrzeugteile GmbH &amp; Co. KG, Wurzburg	0
Brose Fahrzeugteile GmbH &amp; Co. KG, Wurzburg	0
Brose Fahrzeugteile GmbH &amp; Co. Kom manditgesellschaft, Wurzburg	0
Brose Fahrzeugteile GmbH &amp; Co. Kommaditgesellschaft Coburg	0
Brose Fahrzeugteile GmbH &amp; Co. Kommanditgesellschaft	0
Brose Fahrzeugteile GmbH &amp; Co. Kommanditgesellschaft, Bamberg	0
Brose Fahrzeugteile GmbH &amp; Co. Kommanditgesellschaft, Coburg	0
Brose Fahrzeugteile GmbH &amp; Co. Kommanditgesellschaft, Hallstadt	0
Brose Fahrzeugteile GmbH &amp; Co. Kommanditgesellschaft, Wuerzburg	0
BROSE FAHRZEUGTEILE GMBH &amp; CO. KOMMANDITGESELLSCHAFT, WURZBURG	0
Brose Fahrzeugteile GmbH &amp; Co. Kommanditgesellschaft, Wurzburg	0
Brose Fahrzeugteile GmbH &amp; Co. Kommanditgesellschaft, W?rzburg	0
Brose Fahrzeugteile GmbH &amp; Co. Kommanditgesellschaft.	0
Brose Fahrzeugteile GmbH &amp; Co. Kommanditsellschaft, Wuerzburg	0
BROSE FAHRZEUGTEILE GMBH &amp; CO. KOMMANDITSELLSCHAFT, WURZBURG	0
Brose Fahrzeugteile GmbH &amp; Co. Kommandtigesellschaft, Coburg	0
Brose Fahrzeugteile GmbH &amp; Co. Kommandtigesellschaft, Wuerzburg	0
Brose Fahrzeugteile GmbH &amp; Co. Kommanitgesellschaft, Hallstadt	0
Brose Fahrzeugteile GmbH &amp; Co. Wuerzburg	0
Brose Fahrzeugteile GMBH &amp; Co., KG Coburg	0
Brose Fahrzeugteile GmbH &amp; Co., KG, Coburg	0
Brose Fahrzeugteile GmbH &amp; Co., KG, Hallstadt	0
Brose Fahrzeugteile GmbH &amp; Co., KG., Hallstadt	0
Brose Fahrzeugteile GmbH &amp; Co., Kommanditgesellschaft, Coburg	0
Brose Fahrzeugteile GmbH &amp; Co., Kommanditgesellschaft, Wuerzburg	0
Brose Fahrzeugteile GmbH &amp; Co., Kommanditgesellshaft Wurzburg	0
Brose Fahrzeugtelle GMBH &amp; Co. KG, Bamberg	0
Brose Fahrzeugtelle GmbH &amp; Co. Kommanditgesellschaft, Hallstadt	0
Brose Fahrzuegteile GmbH &amp; Co. Kommanditgesellschaft, Wuerzburg	0
Brose Fahzeugteile GmbH &amp; Co. KG, Coburg	0
Brose Fahzeugteile GmbH &amp; Co. KG, Wurzburg	0
Brose Fahzeugteile GmbH &amp; Co. Kommanditgesellschaft, Coburg	0
Brose Fahzeugteile GmbH &amp; Co. Kommanditgesellschaft, Wuerzburg	0
Brose Schilesssysteme GmbH &amp; Co. KG	0
Brose Schliesssysteme GmbH &amp; Co. KG	0
Brose Schliesssysteme GmbH &amp; Co. Kommanditgesellschaft	0
Broteio Pharma B.V.	0
Brothe Kogyo Kabushiki Kaisha	0
BROTHER INTERNATIONAL CORPORATION	0
Brother Kgyo Kabushiki Kaisha	0
Brother Kogya Kabushiki Kaisha	0
Brother Kogyc Kabushiki Kaisha	0
Brother Kogyo Kabushiki  Kaisha	0
BROTHER KOGYO KABUSHIKI KAIHSA	0
Brother Kogyo Kabushiki Kaisha	0
Brother Kogyo Kabushiki Kiasha	0
Brother Kogyo Kabushikia Kaisha	0
Brother Kogyo Kabushki Kaisha	0
Brother Kogyo Kabushkiki Kaisha	0
Brother Kogyo Labushiki Kaisha	0
Brother Koygo Kabushiki Kaisha	0
Brother Kyogo Kabushiki Kaisha	0
Brothers Donuts LLC	0
Brothers Innovative Solutions, LLC	0
Brothers Media Group, LLC	0
Brothter Kogyo Kabushiki Kaisha	0
Brouwer Sod Farms Ltd.	0
Browan Communications Inc.	0
BROWAVE CORPORATION	0
Browe, Inc	0
BROWN BEAR CORPORATION	0
BROWN CRAVENS TAYLOR	0
BROWN INDUSTRIAL INCORPORATED	0
BROWN INDUSTRIES, LLC	0
Brown Innovation, LLC	0
Brown Innovations LLC	0
BROWN INNOVATIONS, LLC	0
Brown Line Metal Works, LLC	0
Brown Line Metalworks, LLC	0
Brown Machine, LLC	0
Brown Manufacturing Group, Inc.	0
Brown Shoe Company, Inc.	0
Brown Stove Works, Inc.	0
Brown Universersity	1
Brown University	1
Brown University Research Foundation	1
Brownell's, Inc.	0
Brown-Forman Finland, Ltd.	0
Browning	0
Browning International, Societe Anonyme	0
Brownmed, Inc.	0
Brownmed, Inc. (Delaware)	0
Brownwood Clay Holdings, LLC	0
Browse3D Corporation	0
Browsera, LLC	0
BROYHILL, INC.	0
BRP FINLAND OY	0
BRP US INC.	0
BRPHOTONICS PRODUCTOS OPTOELECTRONICOS LTDA.	0
Brphotonics Produtos Optoelectronicos LTDA	0
BRPHOTONICS PRODUTOS OPTOELETRONICOS LTDA	0
BRPHOTONICS PRODUTOS OPTOELETRONICOS LTDA.	0
BRP-POWERTRAIN GMBH &amp; CO KG	0
BRP-Powertrain GmbH &amp; Co. KG	0
BRP?POWERTRAIN GMBH &amp; Co. KG	0
BRP-ROTAX GMBH &amp; CO KG	0
BRP-ROTAX GMBH &amp; CO. KG	0
BRS Holdings, LLC	0
BRT Medical LLC	0
BRT, LLC	0
BR-TECHNIC	0
Bruan GmbH	0
Brubacher Properties Inc.	0
Bruce Aerospace, Inc.	0
BRUCE CORPORATION	0
Bruce Diamond Corporation	0
BRUCKER DALTONIK GMBH	0
BRUCKNER MASCHINENBAU GMBH &amp; CO. KG	0
BRUDER HEALTHCARE COMPANY, LLC	0
BRUDER SPIELWAREN GMBH &amp; CO. KG	0
Bruder Spielwaren GmbH and Co. KG	0
Bruderer AG	0
Brudy Technology S.L.	0
BRUDY TECHNOLOGY, S.L.	0
BRUECKNER MASCHINENBAU GMBH &amp; CO. KG	0
Bruegmann USA, Inc.	0
Bruel &amp;  Kj©¡r Sound &amp; Vibration Measurement A/S	0
Bruel &amp; Kjaer Sound &amp; Vibration Measurement A/S	0
Bruel &amp; Kj©¡r Sound &amp; Vibration Measurement A/S	0
Brugemann USA, Inc.	0
BRUGG ROHR AG HOLDING	0
BRUGG ROHRSYSTEME GMBH	0
BruggemannChemical L. Bruggemann KG	0
Bruin Biometrics, LLC	0
BRUKE NANO INC.	0
Bruke Nano, Inc.	0
Bruker AXS GmbH	0
BRUKER AXS HANDHELD, INC.	0
Bruker AXS Inc.	0
Bruker AXS, Inc.	0
BRUKER BIOSPIN	0
Bruker BioSpin AG	0
Bruker Biospin Corporation	0
Bruker BioSpin GmbH	0
Bruker BioSpin MRI GmbH	0
Bruker BioSpin S.A.S.	0
Bruker Biospin SA	0
Bruker Chemical Analysis BV	0
Bruker Daltonics, Inc.	0
Bruker Daltonik GmbH	0
Bruker Daltonik, GmbH	0
Bruker EAS GmbH	0
Bruker Elemental GmbH	0
Bruker H I S GmbH	0
Bruker HTS GmbH	0
BRUKER JV ISRAEL LTD	0
BRUKER JV ISRAEL LTD.	0
Bruker Michrom, Inc.	0
Bruker microCT NV	0
BRUKER NANO GMBH	0
Bruker Nano Inc	0
BRUKER NANO INC.	0
Bruker Nano, Inc.	0
BRUKER NANO, INCORPORATED	0
Bruker Optics, Inc.	0
Bruker Optik GmbH	0
Bruker UK Limited	0
Bruker-Nano, Inc.	0
Brul &amp; Kj©¡r Sound &amp; Vibration Measurement A/S	0
BruMate, LLC	0
Brunel Corporation	0
Brunel University	1
Brunkeberg Systems AB	0
Brunn Air Systems, Inc	0
Brunn Air Systems, Inc.	0
Bruno Bock Chemische Fabrik GmbH and Co. KG	0
Bruno Independent Living Aids, Inc.	0
Brunson Instrument Company	0
Brunswick Bowling &amp; Billiards Corporation	0
Brunswick Bowling Products, LLC	0
Brunswick Commercial &amp; Government Products, Inc.	0
Brunswick Commercial and Government Products, Inc.	0
Brunswick Corporation	0
Brunton Innovations Inc.	0
Brupat Limited	0
BRUSA Elektronik AG	0
Brush Lite Innovations, LLC	0
Brush Solutions, LLC	0
BRUSHGATE OY	0
Brushpoint Innovations Inc	0
Brushpoint Innovations Inc.	0
Brushtech, Inc.	0
Brushvale Seed, Inc.	0
Bruskin International, LLC	0
BRUSS SEALING SYSTEMS GMBH	0
Bruswick Corporation	0
Bruxx Bone Mills Corporation	0
BRY AIR (ASIA) PVT. LTD.	0
BRY AIR [ASIA] PVT. LTD.	0
BRYAH HR SOLUTIONS-LOGISTICS, LLC	0
BRY-AIR PROKON SAGL	0
BRYAN FAMILY ENTERPRISES LLC	0
Bryant Boats, Inc.	0
BRYANT CONSULTANTS, INC.	0
Bryant Products, Inc.	0
Bryce Corporation	0
Bryce Fastener Company, Inc.	0
Bryce Fastener, Inc.	0
Brydge LLC	0
BRYLOCK INNOVATIONS LIMITED	0
Brymen Technology Corporation	0
Bryn Mawr College	1
Brysart Associates L.L.C.	0
Bryson Medical Technology LLC	0
BRYSON PATENTS INC.	0
Bryte Computer Technologies	0
Brytelight Enterprises	0
BRYX, INC.	0
BS Co., Ltd.	0
BS CONCEPTS, LLC	0
BS SUPPORT CO., LTD.	0
BS&amp;B Safety Systems Limited	0
BS&amp;B Safety Systems, Limited	0
BS-154 S.P. ZO.O.	0
BSafe Electrix, Inc.	0
BSAutomatisierung GmbH	0
BSB POWER COMPANY LTD	0
BSE Co., Ltd.	0
BSENG, LLC	0
BSG WIRELESS LIMITED	0
BSH Bosch and Siemens Hausgerate GmbH	0
BSH Bosch Hausgeraete GmbH	0
BSH Bosch und Siemens Haugeraete GmbH	0
BSH Bosch und Siemens Hausergeraete GmbH	0
BSH Bosch und Siemens Hausgaraete GmbH	0
BSH Bosch und Siemens Hausgeraete	0
BSH Bosch und Siemens Hausgeraete  GmbH	0
BSH Bosch und Siemens Hausgeraete GmbH	0
BSH Bosch und Siemens Hausgerate GmbH	0
BSH Bosch und Siemens Hausgerate GmbH	0
BSH Hasugerate GmbH	0
BSH Haugerate GmbH	0
BSH Hausegeraete GmbH	0
BSH Hausgeraete GmbH	0
BSH Hausgeraete GmbH	0
BSH Hausgerate	0
BSH HAUSGERATE GMBH	0
BSH Hausgerate GmbH	0
BSH Hausgerate GmbH	0
BSH Home Appliances Corporation	0
BSH Home Appliances Corporation	0
BSH Home Applicances Corporation	0
BSH Huasgerate GmbH	0
BSJD, LLC	0
BSK Hausgerate GmbH	0
BSM CASH DRAWER CO., LTD.	0
BSM TECHNOLOGIES LTD.	0
BSN MEDICAL GMBH	0
BSN MEDICAL HOLDING GMBH	0
BSN MEDICAL, GMBH	0
BSN Medical, Inc.	0
BSNC Holding, LLC	0
BSN-JOBST GMBH	0
BSP Biological Signal Processing Ltd.	0
Bsquare Corporation	0
BSR Co. Ltd.	0
BSR Co., Ltd.	0
BSR Goldsmith, LLC	0
BSST LLC	0
BST Bio Sensor Technology GmbH	0
BSTR International S.p.A.	0
BSW MACHINERY HANDELS-GMBH	0
bSwitched Jewelry LLC	0
BT (GERMANY) GmbH &amp; Co. OHG	0
BT Americas Inc.	0
BT IMAGING PTY LIMITED	0
BT IMAGING PTY LTD	0
BT IMAGING PTY LTD.	0
BT Inc.	0
BT Products AB	0
BT Web Solutions, LLC	0
BTAP, LLC	0
BTC Concept	0
BTC JAPAN CO., LTD	0
BTD MANUFACTURING, INC.	0
BTD Wood Powder Coating, Inc.	0
B?TEC GmbH	0
BTECH, Inc	0
B-TECHNOLOGY SP. Z.O.O.	0
B-TEMIA INC.	0
BTF PTY LTD.	0
BTG BIOMASS TECHNOLOGY GROUP B.V.	0
BTG Eclepens S.A.	0
BTG INSTRUMENTS AB	0
BTG International Canada, Inc.	0
BTG INTERNATIONAL LIMITED	0
BTG International Ltd.	0
BTI HOLDINGS, INC.	0
BTI Services, Inc.	0
BTI Targetry, LLC	0
BTI, Inc.	0
BTICINO S.p.A.	0
BTL Holdings Limited	0
BTM Company LLC	0
BTM Corporation	0
BTPATENT LLC	0
BTPS, LLC	0
BTR New Energy Materials Inc.	0
BTS Research International PTY. Ltd.	0
BTS Software Solutions, LLC	0
BTSR INTERNATIONAL S.P.A.	0
BTT CORPORATION	0
BTU Comfort Systems, LLC.	0
BTU International, Inc.	0
BTU RESEARCH LLC	0
BT-WAY OY	0
BU Innovations Limited	0
BU:ST GmbH	0
Bua Dunne Enterprise, LLC	0
Bubble Technologies Industries Inc.	0
Bubble Technology Industries Inc.	0
Bubbleology Research International LLC	0
Bubblepix Limited	0
Bubbles and Beyond GmbH	0
BUBENDORFF	0
BUBITS GMBH	0
Bubl Technology Inc.	0
bublup technologies, inc.	0
Bublup, Inc.	0
Buc Mobile, Inc.	0
Buca Boot LLC	0
BUC-EE'S LTD.	0
Bucher AG Langenthal	0
Bucher and Harrison Limited	0
Bucher Hydraulics AG	0
Bucher Hydraulics GmbH	0
BUCHER HYDRAULICS S.P.A.	0
Buchorn, Inc.	0
Buck GmbH &amp; Co. KG	0
BUCK INSTITUTE	3
Buck Institute for Research on Aging	3
Buck Knives, Inc.	0
BUCK SERVICE GMBH	0
Buckaroos, Inc.	0
BUCK-CHEMIE GMBH	0
Bucket All, LLC	0
Bucket Innovations, UC	0
BUCKET TOOLS, LLC	0
BUCKEYE BRINE, LLC	0
Buckeye International, Inc.	0
Buckeye Pharmaceuticals	0
Buckeye Technologies Inc.	0
BUCKHORN INC.	0
BUCKHORN, INC.	0
Buckingham Industrial Corporation	0
Buckingham Manufacturing Co., Inc.	0
Buckingham Manufacturing Company, Inc.	0
BUCKLEDOWN SYSTEMS, LLC	0
Buckleright, LLC	0
Buckman Jet Drilling Inc.	0
Buckman Laboratories International, Inc.	0
Bucknell University	1
Bucky ¡®O¡¯ Zun APS	0
Bucky, Inc.	0
Buckyball Mobile Inc	0
Buckyball Mobile Inc.	0
Buckyball Mobile, Inc	0
Buckyball Mobile, Inc.	0
Bucyrus Europe GmbH	0
Budapest Muszaki Es Gazdasagtudomanyi Egyetem	1
BUDAPESTI MUSZAKI ES GAZDASAGTUDMOANYI EGYETEM	1
BUDAPESTI MUSZAKI ES GAZDASAGTUDOMANYI EGYETEM	1
Budapesti Muszaki es Gazdasagtudomanyi Egyetem	1
Buddeez, Inc.	0
Budderfly Ventures, LLC	0
Budderfly, Inc.	0
BUDDHA SHENG INTERNATIONAL LTD.	0
Buddhist Tzu Chi Medical Foundation	2
BUDDI LIMITED	0
BUDDY TOOLS, LLC	0
BUDDY WORLD LLC	0
BUDERUS EDELSTAHL GMBH	0
Budev B.V.	0
Budge Industries, LLC	0
BUDICH INTERNATIONAL GMBH	0
Buehler AG	0
BUEHLER GMBH	0
Buehler Partec GmbH	0
Buemach Engineering International B.V.	0
Buena Vista Investments Ltd.	0
BUENO TECHNOLOGY CO., LTD.	0
BUERGOFOL GMBH	0
BUERKERT WERKE GMB	0
Buerkert Werke GmbH	0
Buerkert Werke GmbH	0
BUESCHER DEVELOPMENTS, LLC	0
Buescher Developments, LLP	0
Buffalo Armory LLC	0
Buffalo BioBlower Technologies, LLC	0
Buffalo Filter LLC	0
Buffalo Inc.	0
Buffalo Machinery Co., Ltd	0
Buffalo Machinery Company Limited	0
BUFFALO MEMORY CO., LTD.	0
Buffalo Wire Works	0
BUG ELIMINATION AND PREVENTION CORPORATION	0
Bug Stop LLC	0
Bugatone Ltd.	0
BUGJAMMER, INC.	0
BugLab LLC	0
Bugsy Solar LLC	0
Buhler (India) Pvt. Ltd.	0
Buhler (India) Pvt., Ltd.	0
Buhler Aeroglide Corporation	0
Buhler AG	0
Buhler AG	0
Buhler Alzenau GmbH	0
BUHLER BARTH AG	0
BUHLER BARTH GMBH	0
Buhler Druckguss AG	0
Buhler Ezec-On Inc.	0
Buhler Ezee-On Inc.	0
Buhler Inc.	0
Buhler Motor GmbH	0
BUHLER MOTOR GMBH	0
Buhler Sortex Ltd	0
Buhler Sortex Ltd.	0
Buhler Thermal Processes AG	0
Buhler Thermal Processes AG	0
BUHLER, INC.	0
BUHLMANN LABORATORIES AG	0
Build &amp; Imagine, LLC	0
Build Strong LLC	0
BUILD-A-BEAR Retail Management, Inc.	0
Build-A-Bear Workshop, Inc.	0
BuildBlock Building Systems, LLC	0
Builder's Best, Inc.	0
Buildex (F.E.) Limited	0
Building 10 Technology Inc.	0
Building Component Verification Systems, Inc.	0
Building Creative Kids, LLC	0
BUILDING ENVELOPE INNOVATIONS, LLC	0
Building Materials Investment Corp.	0
Building Materials Investment Corporation	0
Building Materials Investment Corportion	0
Building Research Establishment Ltd	0
Building Research Systems, Inc.	0
Building Robotics, Inc.	0
Building Turbines, Inc.	0
buildpulse, Inc.	0
BuildTech Solutions LLC	0
Buildworks Systems, Inc.	0
BUILMATEL CO., LTD.	0
BUILMATEL CO.,LTD.	0
BUJEON CO., LTD.	0
BULANE	0
Bulb Link, LLC	0
BULECOM CO., LTD.	0
BULK CHEMICAL SERVICES, LLC.	0
Bulk Chemicals, Inc.	0
Bulk Lift International, Inc.	0
Bulk Lift International, Incorporated	0
Bulk Tank Inc.	0
Bulk Tank, Inc	0
Bulk Tank, Inc.	0
BULL	0
Bull Bag, LLC	0
BULL GROUP CO., LTD	0
Bull HN Information Systems Inc.	0
Bull Moose Heavy Haul, Inc.	0
Bull S.A.S	0
BULL S.A.S.	0
BULL SAS	0
Bullaproof, Inc.	0
Bullard Spine, LLC	0
Bulldog Chemicals, L.L.C.	0
BULLDOG CHEMICALS, LLC	0
Bulldog Equipment, LLC.	0
Bulldog Field Equipment, LLC	0
Bulldog Services, LLP	0
Bulldog Software LLC	0
Bullet Enterprises, LLC	0
Bullet Point Network, L.P.	0
BULLET SCANNING, LLC	0
Bullet Trap USA, LLC	0
Bullet Trap, LLC	0
Bullet Ventures Limited	0
Bulletin Intelligence LLC	0
Bullfrog International, L.C.	0
Bullhorn, Inc.	0
Bullpen Products, LLC	0
BullRest LLC	0
Bullseye Hip Replacement, LLC	0
Bullseye Power LLC	0
Bullseye Power, LLC	0
BULLSONE MATERIAL CO., LTD.	0
BullSpitt, LLC	0
BULLZ-I INC.	0
Bum Bum Diapers, LLC	0
Bumatech (PTY) Limited	0
Bumbleride Inc.	0
Bume Box, Inc.	0
Bump Network, Inc.	0
Bunchball Inc.	0
BUNDESDRUCKEREI GMBH	0
Bundesdruckeri GmbH	0
BUNDESREPUBLIK DEUTSCHLAND	0
Bundesrepublik Deutschland letztvertreten durch das Robert-Koch-Institut vertreten durch seinen Prasidenten	0
BUNDESREPUBLIK DEUTSCHLAND, LETZTVERTRETEN DURCH DEN PRASIDENTEN DES PAUL-EHRLICH-INSTITUTS	0
Bundesrepublik Deutschland, Vertreten Durch das Bundesministerium F. Wirtschaft und Technologie, Dieses Vertreten D.D. Prasidenten der Physikalisch-Technischen	0
Bundesrepublik Deutschland, vertreten durch das Bundesministerium fuer Wirtschaft und Technologie, dieses vertreten durch den Praesidenten der BAM, Bundesanstalt fuer Materialforschung und-pruefung	0
Bundesrepublik Deutschland, Vertreten durch das Bundesministerium fuer Wirtschaft und Technologie, Dieses Vertreten durch den Praesidenten der BAM, Bundesanstalt fuer Materialforschung und?Pruefung	0
Bundesrepublik Deutschland, vertreten durch das Bundesministerium fuer Wirtschaft und Technologie, dieses vertreten durch den Praesidenten der Physikalisch-Technischen Bundesantalt	0
Bundesrepublik Deutschland, vertreten durch das Bundesministerium fur Wirtschaft und Technologie, dieses vertreten durch den Prasidenten der BAM, Bundesanstalt fur Materialforschung und?prufung	0
BUNDLEPOST LLC	0
BungBungame Inc.	0
BUNGE AMORPHIC SOLUTIONS LLC	0
Bunge Commercial, S.A. de C.V.	0
BUNGE GLOBAL INNOVATION LLC	0
BUNGE GLOBAL INNOVATION, LLC	0
Bunge North America, Inc.	0
BUNGE NOVENYOLAJIPARI ZARTKORUEN MUKODO RESZVENYTARSASAG	0
Bunge Oils, Inc.	0
Bungie, Inc.	0
Bungie, LLC	0
Bungy New Zealand Limited	0
BUNKA SHUTTER CO., LTD.	0
Bunker Dry Pty Ltd	0
Bunker Safety Structures, LLC	0
Bunkerhead L.L.C.	0
Bunkerking Sports LLC	0
Bunn-O-Matic Corporation	0
BunnyForce, Inc.	0
Bunq B.V.	0
BUNRI Incorporation	0
Bunson Bell, Limited Liability Company	0
Bunting Magnetics Co.	0
Buntinx	0
Buntrock Industries, Inc.	0
Buon Bambini LLC	0
BUONGIORNO S.P.A.	0
Buoy Unlimited Inc.	0
Buoyant Energy, LLC	0
Burak Dincel	0
BURCKHARDT COMPRESSION AG	0
BURCKHARDT COMPRESSION AG.	0
Burckhardt of Switzerland AG	0
Burcon Nutra Science (MB) Corp.	0
Burcon Nutrascience (MB) Corp.	0
Burdick Consulting Services LLC	0
Burdick Consulting Services LLC.	0
Bureau Francais d'Ingenierie	0
Burford Corp.	0
Burford Corporation	0
Burger King Corporation	0
Burgess Pigment Company	0
BURGOFOL GMBH	0
Buriva, LLC	0
Buriva, LLC.	0
BURKE &amp; BOYER NYC	0
Burke E. Porter Machinery Company	0
Burke Industries, Inc.	0
Burkert Contromatic Corp.	0
Burkert Werke GmbH	0
Burkert Werke GMBH	0
Burket Werke GmbH	0
Burkhart Technologies, LLC	0
Burland Technology Solutions Limited	0
Burle Technologies, Inc.	0
Burle Technologies, LLC	0
Burley Design LLC	0
Burlington Welding LLC	0
Burlington Welding, LLC	0
Burlywood, LLC	0
Burmeister &amp; Wain Energy A/S	0
Burner Systems International Inc.	0
Burner Systems International, Inc.	0
Burnertech Combustion Engineers, Ltd.	0
Burnett Lime Company, Inc.	0
Burnham Institute for Medical Research	3
Burning Bush Group, LLC	0
Burning Moon, LLC	0
Burning Point, L.C.	0
Burns &amp; Levinson LLP	0
BURNS &amp; MCDONNELL ENGINEERING COMPANY, INC.	0
BurnTables LLC	0
Burose, LLC	0
Burrell Mining Products, Inc	0
BURRELL MINING PRODUCTS, INC.	0
Burrell Scientific LLC	0
BURRI Werkzeugmaschinen GmbH &amp; Co. KG	0
BURRIS COMPANY	0
BURRIS COMPANY, INC.	0
BURRIS CORPORATION	0
Burromax LLC	0
Burroughs, Inc.	0
Burrows Enterprises, LLC	0
BURST CORPORATION	0
BURST ENERGIES, INC.	0
BURST OUT INNOVATIONS, INC.	0
Burton &amp; Parker Enterprises LLC	0
Burton Technologies, LLC	0
Burton, Fastener Distributing LLC	0
BURT'S FARM, LLC	0
Burvia, LLC.	0
